ORGID,ORGNAME,STATUSCODE,UPDATETIME
A09610000QU120000,國立勤益科技大學進修推廣部,T,2019-01-22 17:52:40
A09610000QU130000,國立勤益科技大學諮商輔導中心,T,2019-01-22 17:52:40
A09610000QU330000,國立勤益科技大學人事室,T,2019-01-22 17:52:41
A09610000QU080000,國立勤益科技大學國際事務處,T,2019-01-22 17:52:40
A09610000QU290000,國立勤益科技大學流通管理系,T,2019-01-22 17:52:41
A09610000QU170000,國立勤益科技大學工程學院,T,2019-01-22 17:52:40
A09610000QU240000,國立勤益科技大學機械工程系,T,2019-01-22 17:52:41
A09610000QU220000,國立勤益科技大學電子工程系,T,2019-01-22 17:52:40
A09610000QU420000,國立勤益科技大學基礎通識教育中心,T,2019-01-22 17:52:41
A09610000QU020000,國立勤益科技大學副校長室,T,2019-01-22 17:52:40
A09610000QU010000,國立勤益科技大學校長室,T,2019-01-22 17:52:40
A09610000QU070000,國立勤益科技大學研究發展處,T,2019-01-22 17:52:40
A09610000QU460000,國立勤益科技大學校長遴選委員會,T,2019-01-22 17:52:41
A09610000QU430000,國立勤益科技大學博雅通識教育中心,T,2019-01-22 17:52:41
A09610000QU440000,國立勤益科技大學經費稽核委員會,T,2019-01-22 17:52:41
A09610000QU050000,國立勤益科技大學學務處,T,2019-01-22 17:52:40
A09610000QU410000,國立勤益科技大學休閒產業管理系,T,2019-01-22 17:52:41
A09610000QU140000,國立勤益科技大學創辦人辦公室,T,2019-01-22 17:52:40
A09610000QU150000,國立勤益科技大學語言中心,T,2019-01-22 17:52:40
A09610000Q,國立勤益科技大學,T,2019-01-22 17:52:40
A09610000QU160000,國立勤益科技大學電資學院,T,2019-01-22 17:52:40
A09610000QU110000,國立勤益科技大學圖書館,T,2019-01-22 17:52:40
A09610100Q,國立勤益科技大學附設進修學院,T,2019-01-22 17:52:40
A09620000QU320000,國立澎湖科技大學軍訓室,T,2018-12-10 17:24:13
A09620000QU350000,國立澎湖科技大學主計室,T,2018-12-10 17:24:13
A09620000Q,國立澎湖科技大學,T,2018-12-10 17:24:13
A09620000QU330000,國立澎湖科技大學人事室,T,2018-12-10 17:24:13
A09630000QU330000,國立臺南藝術大學人事室,T,2018-12-10 17:24:13
A09630000Q,國立臺南藝術大學,T,2018-12-10 17:24:12
A09630000QU320000,國立臺南藝術大學軍訓室,T,2018-12-10 17:24:13
A09630000QU350000,國立臺南藝術大學主計室,T,2018-12-10 17:24:13
A09640000QU350000,國立臺北教育大學主計室,T,2018-11-29 17:33:15
A09640000QU360000,國立臺北教育大學校長遴選委員會,T,2018-11-29 17:33:15
A09640000QU320000,國立臺北教育大學軍訓室,T,2018-11-29 17:33:15
A09640000QU330000,國立臺北教育大學人事室,T,2018-11-29 17:33:15
A09640000Q,國立臺北教育大學,T,2018-11-29 17:33:15
A09640100Y,國立臺北教育大學附設實驗國民小學,T,2018-12-06 17:40:59
A09640100YU330000,國立臺北教育大學附設實驗國民小學人事室,T,2018-12-06 17:40:59
A09640100YU350000,國立臺北教育大學附設實驗國民小學主計室,T,2018-12-06 17:40:59
A09660000QU330000,國立臺中教育大學人事室,T,2018-12-28 17:53:13
A09660000QU350000,國立臺中教育大學主計室,T,2018-12-28 17:53:13
A09660000Q,國立臺中教育大學,T,2018-12-28 17:53:13
A09660000QU320000,國立臺中教育大學軍訓室,T,2018-12-28 17:53:13
A09660100YU330000,國立臺中教育大學附設實驗國民小學人事室,T,2019-01-14 17:43:48
A09660100YU350000,國立臺中教育大學附設實驗國民小學主計室,T,2019-01-14 17:43:48
A09660100Y,國立臺中教育大學附設實驗國民小學,T,2019-01-14 17:43:48
A09670000Q,國立臺南大學,T,2018-11-20 17:32:20
A09670000QU330000,國立臺南大學人事室,T,2018-11-20 17:32:20
A09670000QU320000,國立臺南大學軍訓室,T,2018-11-20 17:32:20
A09670000QU350000,國立臺南大學主計室,T,2018-11-20 17:32:20
A09670100YU350000,國立臺南大學附設實驗國民小學主計室,T,2018-12-04 17:59:54
A09670100YU330000,國立臺南大學附設實驗國民小學人事室,T,2018-12-04 17:59:54
A09670100Y,國立臺南大學附設實驗國民小學,T,2018-12-04 17:59:54
A09670200UU800000,國立臺南大學附屬高級中學進修部,T,2018-12-04 17:59:50
A09670200U,國立臺南大學附屬高級中學,T,2018-12-04 17:59:49
A09670200UU650000,國立臺南大學附屬高級中學主計室,T,2018-12-04 17:59:50
A09670200UU550000,國立臺南大學附屬高級中學人事室,T,2018-12-04 17:59:50
A09670300WU550000,國立臺南大學附屬啟聰學校人事室,T,2018-12-04 17:59:55
A09670300W,國立臺南大學附屬啟聰學校,T,2019-03-19 17:23:53
A09670300WU650000,國立臺南大學附屬啟聰學校主計室,T,2018-12-04 17:59:55
A09690000QU720000,國立臺東大學電算中心,T,2019-01-17 17:53:47
A09690000QU350000,國立臺東大學主計室,T,2019-01-17 17:53:47
A09690000QU330000,國立臺東大學人事室,T,2019-01-17 17:53:47
A09690000Q,國立臺東大學,T,2019-07-30 17:16:31
A09690000QU320000,國立臺東大學軍訓室,T,2019-01-17 17:53:47
A09690000QU900000,國立臺東大學校長遴選委員會,T,2019-01-17 17:53:47
A09690100YU330000,國立臺東大學附設實驗國民小學人事室,T,2020-06-30 16:44:21
A09690100Y,國立臺東大學附設實驗國民小學,T,2020-06-30 16:44:21
A09690100YU350000,國立臺東大學附設實驗國民小學主計室,T,2020-06-30 16:44:21
A09690200U,國立臺東大學附屬體育高級中學,T,2018-12-10 17:16:48
A09690200UU550000,國立臺東大學附屬體育高級中學人事室,T,2018-12-10 17:16:48
A09690200UU650000,國立臺東大學附屬體育高級中學主計室,T,2018-12-10 17:16:48
A09690300W,國立臺東大學附屬特殊教育學校,T,2018-12-05 17:32:15
A09690300WU550000,國立臺東大學附屬特殊教育學校人事室,T,2018-12-05 17:32:16
A09690300WU650000,國立臺東大學附屬特殊教育學校主計室,T,2018-12-05 17:32:16
A096A0000Q,國立體育大學,T,2019-01-22 17:52:38
A096A0000QU330000,國立體育大學人事室,T,2019-01-22 17:52:39
A096A0000QU350000,國立體育大學主計室,T,2019-01-22 17:52:39
A096B0000QU320000,國立臺灣體育運動大學軍訓室,T,2018-12-10 17:24:15
A096B0000QU010000,109學年度中等以上學校運動成績優良學生升學輔導委員會,T,2020-02-20 16:50:14
A096B0000QU350000,國立臺灣體育運動大學主計室,T,2018-12-10 17:24:15
A096B0000Q,國立臺灣體育運動大學,T,2018-12-10 17:24:15
A096B0000QU330000,國立臺灣體育運動大學人事室,T,2018-12-10 17:24:15
A096C0000QU330000,國立臺北護理健康大學人事室,T,2018-12-28 17:53:12
A096C0000Q,國立臺北護理健康大學,T,2018-12-28 17:53:12
A096C0000QU320000,國立臺北護理健康大學軍訓室,T,2018-12-28 17:53:12
A096C0000QU350000,國立臺北護理健康大學主計室,T,2018-12-28 17:53:12
A096D0000QU110000,109學年度南區五專聯合免試入學招生委員會,T,2019-11-05 16:48:13
A096D0000Q,國立高雄餐旅大學,T,2018-12-10 17:24:12
A096D0000QU330000,國立高雄餐旅大學人事室,T,2018-12-10 17:24:12
A096D0000QU350000,國立高雄餐旅大學主計室,T,2018-12-10 17:24:12
A096D0000QU320000,國立高雄餐旅大學軍訓室,T,2018-12-10 17:24:12
A096D0100U,國立高雄餐旅大學附屬餐旅高級中等學校,T,2018-11-16 19:38:25
A096E0000Q,國立金門大學,T,2018-12-28 17:53:12
A096E0000QU330000,國立金門大學人事室,T,2018-12-28 17:53:12
A096E0000QU350000,國立金門大學主計室,T,2018-12-28 17:53:12
A096E0000QU320000,國立金門大學軍訓室,T,2018-12-28 17:53:12
A096H0000QU320000,國立臺灣戲曲學院軍訓室,T,2018-12-28 17:53:13
A096H0000QU350000,國立臺灣戲曲學院主計室,T,2018-12-28 17:53:13
A096H0000Q,國立臺灣戲曲學院,T,2018-12-28 17:53:13
A096H0000QU330000,國立臺灣戲曲學院人事室,T,2018-12-28 17:53:13
A096J0000QU350000,國立屏東大學主計室,T,2020-06-20 17:20:41
A096J0000QU330000,國立屏東大學人事室,T,2020-06-20 17:20:41
A096J0000QU320000,國立屏東大學軍訓室,T,2020-06-20 17:20:41
A096J0000Q,國立屏東大學,T,2020-06-20 17:20:41
A096J0100Y,國立屏東大學附設實驗國民小學,T,2020-07-01 16:58:27
A096J0100YU330000,國立屏東大學附設實驗國民小學人事室,T,2020-07-01 16:58:27
A096J0100YU350000,國立屏東大學附設實驗國民小學主計室,T,2020-07-01 16:58:27
A096K0000QU330000,國立臺北商業大學人事室,T,2020-05-01 16:53:11
A096K0000QU800000,國立臺北商業大學附設專科進修學校,T,2020-05-01 16:53:11
A096K0000QU320000,國立臺北商業大學軍訓室,T,2020-05-01 16:53:11
A096K0000QU810000,國立臺北商業大學附設空中進修學院,T,2020-05-01 16:53:11
A096K0000QU220000,北2區大專校院輔導工作協調諮詢中心,T,2020-05-01 16:53:11
A096K0000Q,國立臺北商業大學,T,2020-05-01 16:53:11
A096K0000QU350000,國立臺北商業大學主計室,T,2020-05-01 16:53:11
A096L0000Q,國立高雄科技大學,T,2018-12-28 17:53:13
A10010000R,國立臺南護理專科學校,T,2019-08-08 16:28:50
A10010000RU330000,國立臺南護理專科學校人事室,T,2018-11-09 17:19:05
A10010000RU320000,國立臺南護理專科學校軍訓室,T,2018-11-09 17:19:05
A10010000RU350000,國立臺南護理專科學校主計室,T,2018-11-09 17:19:05
A10020000RU800000,國立臺東專科學校附設高級農工職業進修學校,T,2018-12-10 17:24:16
A10020000RU330000,國立臺東專科學校人事室,T,2018-12-10 17:24:15
A10020000RU320000,國立臺東專科學校軍訓室,T,2018-12-10 17:24:15
A10020000RU350000,國立臺東專科學校主計室,T,2018-12-10 17:24:16
A10020000R,國立臺東專科學校,T,2018-12-10 17:24:15
A10020000RU550000,國立臺東專科學校高職部,T,2018-12-10 17:24:16
A10120000UU650000,國立科學工業園區實驗高級中學主計室,T,2019-01-08 17:49:59
A10120000UU210210,108學年度竹苗區高級中等學校免試入學委員會,T,2019-01-08 17:49:59
A10120000UU550000,國立科學工業園區實驗高級中學人事室,T,2019-01-08 17:49:59
A10120000U,國立科學工業園區實驗高級中學,T,2019-03-12 17:19:47
A10130000UU550000,國立金門高級中學人事室,T,2019-01-08 17:49:59
A10130000UU650000,國立金門高級中學主計室,T,2019-01-08 17:49:59
A10130000U,國立金門高級中學,T,2019-01-08 17:49:59
A10140000UU750000,馬祖考區103年國中教育會考試務會,T,2018-12-04 17:59:55
A10140000UU550000,國立馬祖高級中學人事室,T,2018-12-04 17:59:55
A10140000U,國立馬祖高級中學,T,2019-03-29 17:30:40
A10140000UU650000,國立馬祖高級中學主計室,T,2018-12-04 17:59:55
A10150000U,國立基隆高級中學,T,2019-04-17 17:21:42
A10150000UU108001,基隆考區108年國中教育會考試務會,T,2018-12-04 17:59:53
A10150000UU650000,國立基隆高級中學主計室,T,2018-12-04 17:59:53
A10150000UU550000,國立基隆高級中學人事室,T,2018-12-04 17:59:53
A10160000UU510000,宜蘭考區108年國中教育會考試務會,T,2019-01-08 17:49:57
A10160000UU800000,國立宜蘭高級中學普通高級中學課程課務發展工作圈,T,2019-01-08 17:49:57
A10160000U,國立宜蘭高級中學,T,2019-04-09 17:31:11
A10160000UU550000,國立宜蘭高級中學人事室,T,2019-01-08 17:49:57
A10160000UU650000,國立宜蘭高級中學主計室,T,2019-01-08 17:49:57
A10170000U,國立羅東高級中學,T,2019-04-08 17:25:51
A10170000UU100000,宜蘭考區109年國中教育會考試務會,T,2019-10-23 16:27:40
A10170000UU650000,國立羅東高級中學主計室,T,2019-01-08 17:49:57
A10170000UU550000,國立羅東高級中學人事室,T,2019-01-08 17:49:57
A101C0000UU550000,國立新竹高級中學人事室,T,2019-01-08 17:49:59
A101C0000UU650000,國立新竹高級中學主計室,T,2019-01-08 17:49:59
A101C0000U,國立新竹高級中學,T,2019-03-14 17:16:54
A101D0000UU550000,國立竹東高級中學人事室,T,2019-01-08 17:49:57
A101D0000UU650000,國立竹東高級中學主計室,T,2019-01-08 17:49:57
A101D0000U,國立竹東高級中學,T,2019-05-23 17:45:42
A101E0000U,國立苗栗高級中學,T,2019-05-06 17:24:13
A101E0000UU650000,國立苗栗高級中學主計室,T,2019-01-08 17:49:58
A101E0000UU550000,國立苗栗高級中學人事室,T,2019-01-08 17:49:58
A101F0000UU650000,國立竹南高級中學主計室,T,2019-05-27 17:22:42
A101F0000UU550000,國立竹南高級中學人事室,T,2019-05-27 17:22:42
A101F0000U,國立竹南高級中學,T,2019-05-29 11:58:18
A101F0000UU476855,竹苗考區109年國中教育會考試務會,T,2019-10-14 16:53:41
A101M0000UU800000,國立中興高級中學進修部,T,2019-01-08 17:49:58
A101M0000UU650000,國立中興高級中學主計室,T,2019-01-08 17:49:58
A101M0000UU550000,國立中興高級中學人事室,T,2019-01-08 17:49:58
A101M0000U,國立中興高級中學,T,2019-05-08 17:19:06
A101N0000UU210000,有限責任國立南投高級中學員生消費合作社,T,2019-12-24 16:28:38
A101N0000U,國立南投高級中學,T,2019-02-21 17:14:48
A101N0000UU150000,臺灣中區109學年度高級中等學校音樂班甄選入學委員會,T,2019-09-16 16:50:27
A101N0000UU650000,國立南投高級中學主計室,T,2018-12-04 17:59:48
A101N0000UU550000,國立南投高級中學人事室,T,2018-12-04 17:59:48
A101P0000UU800000,國立竹山高級中學進修部,T,2019-01-08 17:49:58
A101P0000U,國立竹山高級中學,T,2019-03-11 17:32:30
A101P0000UU650000,國立竹山高級中學主計室,T,2019-01-08 17:49:58
A101P0000UU550000,國立竹山高級中學人事室,T,2019-01-08 17:49:58
A101Q0000UU668800,彰化考區108年國中教育會考試務會,T,2018-12-04 17:59:47
A101Q0000U,國立彰化高級中學,T,2019-03-19 17:21:36
A101Q0000UU650000,國立彰化高級中學主計室,T,2018-12-04 17:59:47
A101Q0000UU550000,國立彰化高級中學人事室,T,2018-12-04 17:59:47
A101R0000UU650000,國立員林高級中學主計室,T,2018-12-04 17:59:46
A101R0000UU800000,國立員林高級中學進修部,T,2018-12-04 17:59:46
A101R0000U,國立員林高級中學,T,2019-01-21 17:07:47
A101R0000UU550000,國立員林高級中學人事室,T,2018-12-04 17:59:46
A101R0000UU700000,臺灣中區107學年度高級中等學校美術班甄選入學委員會,T,2018-12-04 17:59:46
A101S0000UU800000,國立鹿港高級中學進修部,T,2018-12-04 17:59:47
A101S0000UU650000,國立鹿港高級中學主計室,T,2018-12-04 17:59:47
A101S0000U,國立鹿港高級中學,T,2019-04-16 17:30:53
A101S0000UU900000,彰化考區109年國中教育會考試務會,T,2019-09-18 16:46:53
A101S0000UU550000,國立鹿港高級中學人事室,T,2018-12-04 17:59:47
A101T0000UU650000,國立斗六高級中學主計室,T,2020-05-25 17:07:45
A101T0000UU800000,雲林考區108年國中教育會考試務會,T,2020-05-25 17:07:45
A101T0000UU550000,國立斗六高級中學人事室,T,2020-05-25 17:07:45
A101T0000U,國立斗六高級中學,T,2020-05-25 17:07:45
A101T0000UU100000,臺灣中區108學年度高級中等學校美術班甄選入學委員會,T,2020-05-25 17:07:45
A101U0000UU650000,國立虎尾高級中學主計室,T,2018-12-04 17:59:49
A101U0000UU550000,國立虎尾高級中學人事室,T,2018-12-04 17:59:49
A101U0000UU109000,雲林考區109年國中教育會考試務會,T,2019-07-30 16:59:53
A101U0000U,國立虎尾高級中學,T,2019-04-30 17:14:52
A101V0000UU550000,國立北港高級中學人事室,T,2018-12-04 17:59:48
A101V0000UU100000,雲林縣學生校外生活輔導委員會北港分會,T,2018-12-04 17:59:48
A101V0000U,國立北港高級中學,T,2019-02-14 17:22:56
A101V0000UU650000,國立北港高級中學主計室,T,2018-12-04 17:59:48
A101W0000UU260000,臺灣中區108學年度高級中等學校音樂班甄選入學委員會,T,2018-12-06 16:51:36
A101W0000UU340000,嘉義考區109年國中教育會考試務會,T,2019-08-29 17:06:30
A101W0000U,國立嘉義高級中學,T,2019-03-15 17:28:54
A101W0000UU550000,國立嘉義高級中學人事室,T,2018-12-04 17:59:53
A101W0000UU360000,臺灣中區109學年度高級中等學校美術班甄選入學委員會,T,2019-09-10 16:47:26
A101W0000UU650000,國立嘉義高級中學主計室,T,2018-12-04 17:59:53
A101W0000UU800000,國立嘉義高級中學進修部,T,2018-12-04 17:59:53
A101X0000U,國立後壁高級中學,T,2018-12-04 17:59:50
A101X0000UU550000,國立後壁高級中學人事室,T,2018-12-04 17:59:50
A101X0000UU650000,國立後壁高級中學主計室,T,2018-12-04 17:59:50
A101Y0000UU650000,國立善化高級中學主計室,T,2018-12-04 17:59:50
A101Y0000U,國立善化高級中學,T,2019-03-28 17:09:06
A101Y0000UU550000,國立善化高級中學人事室,T,2018-12-04 17:59:50
A10200000UU650000,國立新營高級中學主計室,T,2018-12-04 17:59:50
A10200000UU910000,臺南市民治區學生校外生活輔導委員會新營分會,T,2018-12-04 17:59:50
A10200000UU550000,國立新營高級中學人事室,T,2018-12-04 17:59:50
A10200000U,國立新營高級中學,T,2019-05-09 17:43:46
A10210000UU650000,國立臺南第一高級中學主計室,T,2019-01-08 17:49:59
A10210000UU062168,臺南區108學年度高級中等學校特色招生聯合考試分發入學委員會,T,2019-01-08 17:49:59
A10210000UU550000,國立臺南第一高級中學人事室,T,2019-01-08 17:49:59
A10210000U,國立臺南第一高級中學,T,2019-03-06 17:30:47
A10220000U,國立臺南第二高級中學,T,2019-05-01 17:39:29
A10220000UU700000,臺南市第一學生校外生活輔導會第三分會,T,2018-12-04 17:59:54
